s1_id,other_id,other_source,label,name_token_jaccard,name_levenshtein,name_tfidf_cosine,address_token_jaccard,address_levenshtein,exact_name_match,missing_address,country_match
S1-830190443,S2-338929856,S2,1,0.5,0.8571428571428572,0.7223434461912537,0.6666666666666666,0.9565217391304348,0,0,1
S1-22301256,S2-654824373,S2,0,0.0,0.2941176470588235,0.0,0.16,0.5368421052631579,0,0,1
S1-14839132,S3-881989635,S3,0,0.0,0.36,0.0,0.0,0.36923076923076925,0,0,1
S1-294375206,S2-463302677,S2,1,1.0,1.0,1.0000000000000002,1.0,0.9090909090909091,1,0,1
S1-579454726,S2-773709066,S2,0,0.0,0.0,0.0,0.0,0.435374149659864,0,0,1
S1-992777374,S2-807657809,S2,1,0.0,0.0,0.0,0.8181818181818182,0.993103448275862,0,0,1
S1-622609553,S3-728883574,S3,0,0.0,0.36363636363636365,0.0,0.0,0.0,0,1,1
S1-319855150,S3-958165410,S3,1,1.0,1.0,1.0,0.16666666666666666,0.5063291139240507,1,0,1
S1-616465995,S2-314397841,S2,0,0.0,0.36363636363636365,0.0,0.034482758620689655,0.4,0,0,1
S1-172612081,S3-537086590,S3,0,0.0,0.16666666666666663,0.0,0.0,0.0,0,1,1
S1-953878488,S3-178054420,S3,1,0.5,0.9047619047619048,0.6179582975285861,0.25,0.6666666666666667,0,0,1
S1-65458589,S2-142074595,S2,0,0.0,0.2978723404255319,0.0,0.0,0.375,0,0,1
S1-999088267,S2-522661248,S2,0,0.0,0.23529411764705888,0.0,0.0,0.43478260869565216,0,0,1
S1-943644019,S2-803776810,S2,0,0.0,0.2727272727272727,0.0,0.0,0.2702702702702703,0,0,1
S1-689089263,S2-498720641,S2,1,1.0,1.0,1.0,0.0,0.0,1,1,1
S1-535046189,S2-302892128,S2,0,0.0,0.3703703703703704,0.0,0.0,0.0,0,1,1
S1-828861854,S3-714546291,S3,1,0.6666666666666666,0.8484848484848484,0.7902100048334793,0.2727272727272727,0.42500000000000004,0,0,1
S1-305508510,S3-815457129,S3,0,0.0,0.36363636363636365,0.0,0.05263157894736842,0.37209302325581395,0,0,1
S1-228343215,S3-166125146,S3,0,0.0,0.2857142857142857,0.0,0.0,0.368421052631579,0,0,1
S1-735377655,S3-442372914,S3,1,0.6666666666666666,0.7777777777777779,0.8441548366513626,0.5,0.8641975308641976,0,0,1
S1-967625750,S2-856022995,S2,0,0.0,0.21052631578947367,0.0,0.045454545454545456,0.38926174496644295,0,0,1
S1-959769319,S2-715564248,S2,0,0.0,0.2857142857142857,0.0,0.08,0.3439490445859873,0,0,1
S1-575060505,S3-512470225,S3,0,0.0,0.34285714285714286,0.0,0.0,0.3835616438356164,0,0,1
S1-489118309,S2-878168703,S2,0,0.0,0.33333333333333337,0.0,0.0,0.4307692307692308,0,0,1
S1-949637864,S2-852164766,S2,0,0.0,0.0,0.0,0.0,0.35668789808917206,0,0,1
S1-320149007,S2-324719709,S2,0,0.0,0.20512820512820518,0.0,0.0,0.33333333333333337,0,0,1
S1-676877950,S3-988640445,S3,1,1.0,1.0,1.0,0.4444444444444444,0.8055555555555556,1,0,1
S1-986550830,S2-734808648,S2,0,0.0,0.27586206896551724,0.0,0.0,0.31746031746031744,0,0,1
S1-885307445,S3-853638025,S3,0,0.0,0.19999999999999996,0.0,0.0,0.25,0,0,1
S1-169192847,S3-875727029,S3,0,0.0,0.3214285714285714,0.0,0.0,0.0,0,1,1
S1-23649159,S3-678073648,S3,0,0.0,0.24489795918367352,0.0,0.0,0.375,0,0,1
S1-45032160,S2-793751180,S2,0,0.0,0.2702702702702703,0.0,0.0,0.37735849056603776,0,0,1
S1-252363531,S3-403367262,S3,0,0.0,0.32432432432432434,0.0,0.0,0.4307692307692308,0,0,1
S1-726511155,S2-498579902,S2,0,0.0,0.31034482758620685,0.0,0.0,0.37593984962406013,0,0,1
S1-226463068,S2-753714989,S2,0,0.0,0.33333333333333337,0.0,0.0,0.2622950819672131,0,0,1
S1-655204207,S2-562710874,S2,0,0.0,0.31999999999999995,0.0,0.0,0.3098591549295775,0,0,1
S1-779084087,S3-734736268,S3,0,0.0,0.4,0.0,0.0,0.3214285714285714,0,0,1
S1-499296846,S3-40759029,S3,0,0.0,0.375,0.0,0.03571428571428571,0.3726708074534162,0,0,1
S1-124160802,S3-49958658,S3,0,0.0,0.3125,0.0,0.0,0.25,0,0,1
S1-28206922,S3-478484309,S3,0,0.0,0.30188679245283023,0.0,0.0,0.33333333333333337,0,0,1
S1-994552162,S3-818834169,S3,1,1.0,1.0,1.0,0.5555555555555556,0.850574712643678,1,0,1
S1-963479646,S2-807476468,S2,0,0.0,0.2909090909090909,0.0,0.0,0.28915662650602414,0,0,1
S1-759255376,S2-368357120,S2,1,1.0,0.7,1.0000000000000002,0.5,0.8101265822784811,0,0,1
S1-430635225,S2-309875372,S2,0,0.0,0.1428571428571429,0.0,0.0,0.37142857142857144,0,0,1
S1-450784350,S2-814584300,S2,1,0.5,0.851063829787234,0.4842151683235325,0.0,0.0,0,1,1
S1-148851007,S3-489380996,S3,0,0.0,0.3076923076923077,0.0,0.0,0.3870967741935484,0,0,1
S1-860289035,S2-135218003,S2,0,0.0,0.3571428571428571,0.0,0.0,0.2857142857142857,0,0,1
S1-359407231,S2-395985212,S2,0,0.0,0.0,0.0,0.0,0.35,0,0,1
S1-21934113,S3-365929782,S3,0,0.0,0.30000000000000004,0.0,0.0,0.3291139240506329,0,0,1
S1-98219157,S2-669541797,S2,0,0.0,0.339622641509434,0.0,0.0,0.4074074074074075,0,0,1
S1-889586494,S2-718218398,S2,0,0.0,0.30434782608695654,0.0,0.0,0.36363636363636365,0,0,1
S1-468213021,S2-119492538,S2,0,0.0,0.19999999999999996,0.0,0.0,0.35,0,0,1
S1-156658301,S3-410056178,S3,0,0.0,0.3870967741935484,0.0,0.05,0.4,0,0,1
S1-770392003,S2-746776884,S2,0,0.0,0.2222222222222222,0.0,0.0,0.33333333333333337,0,0,1
S1-366123855,S2-298454194,S2,1,0.5,0.9333333333333332,0.5602961650719865,0.9090909090909091,0.9430051813471504,0,0,1
S1-771878820,S2-60612859,S2,0,0.0,0.1875,0.0,0.0,0.3529411764705882,0,0,1
S1-972480625,S2-332855850,S2,0,0.0,0.36734693877551017,0.0,0.0,0.410958904109589,0,0,1
S1-519934673,S2-405899434,S2,1,1.0,1.0,1.0,1.0,0.5,1,0,1
S1-601409824,S2-515191264,S2,0,0.0,0.30188679245283023,0.0,0.0,0.28985507246376807,0,0,1
S1-982201809,S3-983312653,S3,1,0.25,0.9411764705882352,0.5620221102787315,0.6363636363636364,0.6466165413533835,0,0,1
S1-53443944,S2-204227224,S2,0,0.0,0.2978723404255319,0.0,0.0,0.4285714285714286,0,0,1
S1-1401069,S3-460992719,S3,1,0.6,0.7719298245614035,0.8653991274819808,0.25,0.5,0,0,1
S1-560527569,S2-562612981,S2,0,0.0,0.4,0.0,0.0,0.375,0,0,1
S1-518159698,S3-788280495,S3,0,0.0,0.2727272727272727,0.0,0.045454545454545456,0.35761589403973515,0,0,1
S1-695306483,S2-914533318,S2,0,0.0,0.2777777777777778,0.0,0.0,0.30508474576271183,0,0,1
S1-947376532,S3-81395459,S3,1,1.0,1.0,1.0,0.9285714285714286,0.9803921568627451,1,0,1
S1-385821287,S2-826549897,S2,1,0.6666666666666666,0.8666666666666667,0.7130868513398575,1.0,0.9090909090909091,0,0,1
S1-333297672,S3-712468660,S3,0,0.0,0.0,0.0,0.21052631578947367,0.5565217391304348,0,0,1
S1-556643719,S3-927328831,S3,1,1.0,1.0,1.0,0.5714285714285714,0.8125,1,0,1
S1-444044417,S3-539381266,S3,0,0.0,0.4444444444444444,0.0,0.0,0.30379746835443033,0,0,1
S1-460340258,S3-982708221,S3,0,0.0,0.26086956521739135,0.0,0.0,0.3380281690140845,0,0,1
S1-3158077,S3-866310538,S3,0,0.0,0.2222222222222222,0.0,0.0,0.24858757062146897,0,0,1
S1-979522228,S2-71088480,S2,1,1.0,1.0,1.0,0.6666666666666666,0.5925925925925926,1,0,1
S1-753854019,S3-972040111,S3,0,0.0,0.2162162162162162,0.0,0.0,0.3310344827586207,0,0,1
S1-437308114,S3-400092981,S3,0,0.0,0.2666666666666667,0.0,0.08695652173913043,0.36090225563909767,0,0,1
S1-253195047,S3-723796099,S3,1,1.0,1.0,1.0,0.5454545454545454,0.8372093023255813,1,0,1
S1-137476266,S3-780490041,S3,0,0.0,0.30434782608695654,0.0,0.0,0.30379746835443033,0,0,1
S1-114960379,S2-441720149,S2,0,0.0,0.0,0.0,0.0,0.3157894736842105,0,0,1
S1-395735414,S2-175243399,S2,0,0.0,0.2941176470588235,0.0,0.0,0.3793103448275862,0,0,1
S1-49703693,S3-797944217,S3,0,0.0,0.3529411764705882,0.0,0.0,0.2941176470588235,0,0,1
S1-91667191,S2-256594374,S2,1,0.5,0.9787234042553191,0.4802310937588701,0.0,0.0,0,1,1
S1-749092595,S3-843174485,S3,0,0.0,0.39130434782608686,0.0,0.0,0.3653846153846154,0,0,1
S1-112512763,S3-39779167,S3,0,0.0,0.33333333333333337,0.0,0.0,0.33333333333333337,0,0,1
S1-470687544,S3-665109956,S3,0,0.0,0.0,0.0,0.0,0.2465753424657534,0,0,1
S1-613556139,S3-980900243,S3,0,0.0,0.19047619047619047,0.0,0.043478260869565216,0.3142857142857143,0,0,1
S1-152281797,S3-452961721,S3,0,0.0,0.33333333333333337,0.0,0.0,0.34782608695652173,0,0,1
S1-436048580,S2-470864889,S2,0,0.0,0.2068965517241379,0.0,0.05,0.3278688524590164,0,0,1
S1-963141879,S3-227898560,S3,1,0.75,0.875,0.8933823171215771,0.42857142857142855,0.9019607843137255,0,0,1
S1-799607009,S3-516496626,S3,0,0.0,0.2857142857142857,0.0,0.0,0.2592592592592593,0,0,1
S1-449276830,S3-133441414,S3,0,0.0,0.4,0.0,0.0,0.368421052631579,0,0,1
S1-403113665,S2-498116746,S2,0,0.0,0.21276595744680848,0.0,0.0,0.34615384615384615,0,0,1
S1-611410241,S3-596294235,S3,0,0.0,0.17647058823529416,0.0,0.0,0.4307692307692308,0,0,1
S1-488671346,S3-588980295,S3,1,0.6,0.7142857142857143,0.8672499049061189,0.375,0.8709677419354839,0,0,1
S1-827468410,S2-973481845,S2,0,0.0,0.1428571428571429,0.0,0.0,0.24615384615384617,0,0,1
S1-372665062,S3-716051550,S3,0,0.0,0.23529411764705888,0.0,0.0,0.24615384615384617,0,0,1
S1-506516148,S3-584280508,S3,0,0.0,0.38095238095238093,0.0,0.0,0.32352941176470584,0,0,1
S1-456729525,S2-568408792,S2,0,0.0,0.3278688524590164,0.0,0.0,0.35820895522388063,0,0,1
S1-553592189,S3-560876984,S3,0,0.0,0.3902439024390244,0.0,0.0,0.3188405797101449,0,0,1
S1-923919339,S3-925954906,S3,0,0.0,0.30000000000000004,0.0,0.05,0.4181818181818182,0,0,1
S1-774780589,S3-916249582,S3,0,0.0,0.24242424242424243,0.0,0.0,0.37956204379562036,0,0,1
S1-979268794,S2-446851797,S2,1,0.3333333333333333,0.8695652173913043,0.4301769291086053,0.625,0.9253731343283582,0,0,1
S1-136234176,S2-146855920,S2,0,0.0,0.0,0.0,0.0,0.3496503496503497,0,0,1
S1-366638382,S2-749898444,S2,0,0.0,0.25531914893617025,0.0,0.0,0.3278688524590164,0,0,1
S1-717902964,S2-864148330,S2,0,0.0,0.0,0.0,0.0,0.30379746835443033,0,0,1
S1-722948264,S2-586733568,S2,0,0.0,0.3414634146341463,0.0,0.0,0.30508474576271183,0,0,1
S1-24578003,S2-826487537,S2,0,0.0,0.0,0.0,0.0,0.3392857142857143,0,0,1
S1-772025483,S3-722179881,S3,0,0.0,0.25,0.0,0.0,0.47457627118644063,0,0,1
S1-178273657,S3-242761299,S3,1,0.6,0.8076923076923077,0.7381864011323023,0.3333333333333333,0.5294117647058824,0,0,1
S1-291024779,S3-895464616,S3,0,0.0,0.34042553191489366,0.0,0.0,0.2682926829268293,0,0,1
S1-614018131,S2-603668362,S2,1,0.0,0.0,0.0,1.0,1.0,0,0,1
S1-790311187,S3-348903412,S3,0,0.0,0.0,0.0,0.0,0.1568627450980392,0,0,1
S1-924421919,S2-455852394,S2,0,0.0,0.2962962962962963,0.0,0.0,0.3548387096774194,0,0,1
S1-51261225,S3-363942534,S3,0,0.0,0.26086956521739135,0.0,0.047619047619047616,0.2857142857142857,0,0,1
S1-685888075,S3-750593382,S3,0,0.0,0.33333333333333337,0.0,0.1111111111111111,0.26086956521739135,0,0,1
S1-453649531,S3-23709109,S3,1,1.0,1.0,1.0000000000000002,0.7,0.8,1,0,1
S1-510665764,S3-399206511,S3,0,0.0,0.3902439024390244,0.0,0.0,0.31746031746031744,0,0,1
S1-417531195,S2-880268904,S2,1,0.5,0.4705882352941176,0.8715581506368745,1.0,1.0,0,0,1
S1-394224808,S3-578175901,S3,0,0.0,0.21052631578947367,0.0,0.0,0.34523809523809523,0,0,1
S1-807454188,S3-161437993,S3,0,0.0,0.36363636363636365,0.0,0.0,0.40506329113924056,0,0,1
S1-404308725,S2-363132870,S2,0,0.0,0.18181818181818177,0.0,0.0,0.28985507246376807,0,0,1
S1-369050814,S3-972899357,S3,1,0.0,0.96,0.0,0.7142857142857143,0.90625,0,0,1
S1-201251350,S2-790419328,S2,0,0.25,0.6153846153846154,0.40805087097846116,0.0,0.36,0,0,1
S1-191379822,S2-654214497,S2,0,0.0,0.24489795918367352,0.0,0.045454545454545456,0.28,0,0,1
S1-704068742,S3-784314402,S3,0,0.0,0.3555555555555555,0.0,0.0,0.2912621359223301,0,0,1
S1-801579757,S2-487942312,S2,0,0.0,0.0,0.0,0.08,0.3780487804878049,0,0,1
S1-929024771,S3-459337144,S3,0,0.0,0.09999999999999998,0.0,0.0,0.389937106918239,0,0,1
S1-451318201,S3-683169465,S3,0,0.0,0.4126984126984127,0.0,0.06666666666666667,0.35051546391752575,0,0,1
S1-703134502,S3-143221700,S3,0,0.0,0.3589743589743589,0.0,0.041666666666666664,0.4302325581395349,0,0,1
S1-852673608,S2-728856253,S2,0,0.0,0.0,0.0,0.0,0.3492063492063492,0,0,1
S1-842778632,S3-216494661,S3,0,0.0,0.2857142857142857,0.0,0.08333333333333333,0.47887323943661975,0,0,1
S1-40571026,S2-423783406,S2,0,0.0,0.32258064516129037,0.0,0.0,0.39344262295081966,0,0,1
S1-390211615,S2-356680154,S2,0,0.0,0.3548387096774194,0.0,0.0,0.30000000000000004,0,0,1
S1-96844557,S2-375313822,S2,0,0.0,0.4444444444444444,0.0,0.0,0.37606837606837606,0,0,1
S1-914486221,S3-105368231,S3,1,0.3333333333333333,0.9473684210526316,0.5185467249356412,0.6666666666666666,0.9705882352941176,0,0,1
S1-97987774,S3-749198090,S3,1,0.3333333333333333,0.814814814814815,0.45088080291265803,0.5714285714285714,0.7079646017699115,0,0,1
S1-123896558,S3-700693768,S3,1,0.6666666666666666,0.7777777777777779,0.8643479549417966,0.75,0.9176470588235294,0,0,1
S1-390371946,S3-399635840,S3,0,0.0,0.29268292682926833,0.0,0.0,0.2857142857142857,0,0,1
S1-166069126,S3-880334196,S3,1,0.0,0.967741935483871,0.0,0.125,0.2407407407407407,0,0,1
S1-912027029,S2-711829915,S2,0,0.0,0.33766233766233766,0.0,0.0,0.25396825396825395,0,0,1
S1-983696323,S3-485507592,S3,0,0.0,0.23076923076923073,0.0,0.0,0.0,0,1,1
S1-993685760,S2-791509871,S2,1,1.0,1.0,1.0000000000000002,0.7142857142857143,0.9538461538461537,1,0,1
S1-706584099,S3-21283161,S3,0,0.0,0.375,0.0,0.09090909090909091,0.41666666666666663,0,0,1
S1-24953527,S3-681246208,S3,0,0.0,0.3589743589743589,0.0,0.0,0.3544303797468354,0,0,1
S1-318165055,S2-403181780,S2,0,0.0,0.27586206896551724,0.0,0.0,0.36734693877551017,0,0,1
S1-318407315,S2-668531229,S2,0,0.0,0.3529411764705882,0.0,0.03125,0.3176470588235294,0,0,1
S1-354594989,S2-564210806,S2,0,0.0,0.25806451612903225,0.0,0.05555555555555555,0.3305785123966942,0,0,1
S1-364819805,S3-46151836,S3,1,1.0,1.0,1.0,0.2857142857142857,0.3820224719101124,1,0,1
S1-57670247,S3-896453957,S3,1,0.4,0.6,0.5620992415723193,1.0,1.0,0,0,1
S1-882291397,S3-874531110,S3,1,1.0,1.0,1.0000000000000002,0.2,0.4666666666666666,1,0,1
S1-937012193,S2-249318245,S2,0,0.0,0.34615384615384615,0.0,0.0,0.3137254901960784,0,0,1
S1-841205112,S3-157010361,S3,0,0.0,0.36363636363636365,0.0,0.0,0.14084507042253525,0,0,1
S1-311556946,S3-902959464,S3,0,0.0,0.2857142857142857,0.0,0.0,0.3157894736842105,0,0,1
S1-401612304,S2-725307362,S2,0,0.0,0.28,0.0,0.1,0.3448275862068966,0,0,1
S1-849097699,S3-731391733,S3,1,0.5,0.9767441860465115,0.5865989403860234,0.42857142857142855,0.9090909090909091,0,0,1
S1-711183012,S2-7921795,S2,0,0.0,0.25531914893617025,0.0,0.0,0.1686746987951807,0,0,1
S1-36771319,S2-179377085,S2,0,0.0,0.27586206896551724,0.0,0.0,0.4126984126984127,0,0,1
S1-924272869,S3-527741693,S3,0,0.0,0.19354838709677424,0.0,0.05,0.3898305084745763,0,0,1
S1-847558145,S2-446843293,S2,1,1.0,1.0,1.0,0.7857142857142857,0.8702290076335878,1,0,1
S1-886348436,S2-409862740,S2,1,1.0,1.0,1.0,1.0,0.9117647058823529,1,0,1
S1-886645661,S3-764031367,S3,1,0.75,0.9433962264150944,0.8433397434660594,0.38461538461538464,0.6019417475728155,0,0,1
S1-937543364,S3-674594371,S3,0,0.0,0.33333333333333337,0.0,0.0,0.3188405797101449,0,0,1
S1-916647145,S3-993199748,S3,0,0.0,0.11764705882352944,0.0,0.0,0.4,0,0,1
S1-655257925,S2-951774729,S2,0,0.0,0.2857142857142857,0.0,0.0,0.36065573770491793,0,0,1
S1-632356676,S2-433010682,S2,0,0.0,0.23529411764705888,0.0,0.0,0.30508474576271183,0,0,1
S1-896889382,S2-983760609,S2,0,0.0,0.34285714285714286,0.0,0.0,0.33333333333333337,0,0,1
S1-546226851,S2-877985287,S2,0,0.0,0.37209302325581395,0.0,0.0,0.3928571428571429,0,0,1
S1-474141278,S2-370315208,S2,0,0.0,0.43478260869565216,0.0,0.0,0.3970588235294118,0,0,1
S1-237649303,S2-925189357,S2,0,0.0,0.3728813559322034,0.0,0.0,0.326530612244898,0,0,1
S1-343579510,S2-927329845,S2,0,0.0,0.30000000000000004,0.0,0.0,0.38888888888888884,0,0,1
S1-541876208,S3-945405957,S3,0,0.0,0.36363636363636365,0.0,0.0,0.29333333333333333,0,0,1
S1-301410817,S3-963977300,S3,0,0.0,0.3793103448275862,0.0,0.0,0.33333333333333337,0,0,1
S1-110765204,S3-26105431,S3,0,0.0,0.2162162162162162,0.0,0.08,0.3583815028901734,0,0,1
S1-433808443,S2-952976587,S2,0,0.0,0.3846153846153846,0.0,0.0,0.28205128205128205,0,0,1
S1-723874035,S3-966482522,S3,1,0.5,0.972972972972973,0.5465990378589848,0.5,0.821917808219178,0,0,1
S1-921572206,S2-676390191,S2,1,0.6666666666666666,0.8275862068965517,0.8200594524930324,1.0,1.0,0,0,1
S1-779572649,S3-850968044,S3,0,0.0,0.4516129032258065,0.0,0.0,0.31818181818181823,0,0,1
S1-810596238,S2-262444773,S2,0,0.0,0.0,0.0,0.0,0.3559322033898306,0,0,1
S1-548408412,S3-830305786,S3,0,0.0,0.4285714285714286,0.0,0.0,0.36111111111111116,0,0,1
S1-402893539,S2-630878104,S2,0,0.0,0.2142857142857143,0.0,0.0,0.4489795918367348,0,0,1
S1-118040993,S3-292373921,S3,1,0.42857142857142855,0.7419354838709676,0.6321133378713617,1.0,1.0,0,0,1
S1-918583879,S3-734170954,S3,0,0.0,0.0,0.0,0.0,0.3529411764705882,0,0,1
S1-202388137,S2-842667207,S2,0,0.0,0.16666666666666663,0.0,0.0,0.3846153846153846,0,0,1
S1-404423084,S2-647802608,S2,0,0.0,0.24242424242424243,0.0,0.03333333333333333,0.38095238095238093,0,0,1
S1-685825705,S3-338404397,S3,0,0.0,0.2666666666666667,0.0,0.0,0.30000000000000004,0,0,1
S1-86953346,S2-607282375,S2,1,0.0,0.2142857142857143,0.0,0.14285714285714285,0.2857142857142857,0,0,1
S1-788319437,S2-639836323,S2,0,0.0,0.17142857142857137,0.0,0.1,0.46875,0,0,1
S1-127069180,S3-973604915,S3,1,0.0,0.8648648648648648,0.0,0.42857142857142855,0.8695652173913043,0,0,1
S1-832208569,S2-219034084,S2,0,0.0,0.23809523809523814,0.0,0.0,0.419753086419753,0,0,1
S1-404853320,S3-86606593,S3,1,1.0,1.0,1.0000000000000002,0.75,0.6456692913385826,1,0,1
S1-25723268,S3-525618195,S3,0,0.0,0.33333333333333337,0.0,0.0,0.3142857142857143,0,0,1
S1-706653183,S3-468514483,S3,0,0.0,0.368421052631579,0.0,0.0,0.2857142857142857,0,0,1
S1-942142041,S3-722930739,S3,1,1.0,1.0,1.0,0.8181818181818182,0.8264462809917356,1,0,1
S1-51924041,S2-939028714,S2,0,0.0,0.26315789473684215,0.0,0.0,0.3214285714285714,0,0,1
S1-667500849,S3-437265769,S3,0,0.0,0.4,0.0,0.0,0.3661971830985915,0,0,1
S1-871602667,S2-829602377,S2,0,0.0,0.38095238095238093,0.0,0.0,0.3535911602209944,0,0,1
S1-973748388,S2-887665041,S2,0,0.0,0.4651162790697675,0.0,0.09090909090909091,0.40625,0,0,1
S1-561738210,S2-617308822,S2,0,0.0,0.36363636363636365,0.0,0.0,0.29508196721311475,0,0,1
S1-683246600,S2-161174064,S2,0,0.0,0.4390243902439024,0.0,0.0,0.38235294117647056,0,0,1
S1-232430169,S3-730458886,S3,0,0.0,0.326530612244898,0.0,0.0,0.33766233766233766,0,0,1
S1-488272002,S2-254997885,S2,0,0.0,0.29268292682926833,0.0,0.0,0.3666666666666667,0,0,1
S1-929565562,S2-921187374,S2,1,0.5,0.7777777777777779,0.8752011361778992,0.5714285714285714,0.9180327868852458,0,0,1
S1-464782633,S3-523198246,S3,0,0.0,0.30000000000000004,0.0,0.0,0.2807017543859649,0,0,1
S1-708473816,S2-227705215,S2,0,0.0,0.28,0.0,0.0,0.30508474576271183,0,0,1
S1-210074644,S2-436648568,S2,0,0.0,0.41509433962264153,0.0,0.0,0.2941176470588235,0,0,1
S1-46167496,S2-528879239,S2,0,0.0,0.2702702702702703,0.0,0.0,0.3423423423423423,0,0,1
S1-724268951,S2-697609463,S2,0,0.0,0.23255813953488372,0.0,0.0,0.3548387096774194,0,0,1
S1-577274368,S3-84628373,S3,0,0.0,0.29850746268656714,0.0,0.0,0.3666666666666667,0,0,1
S1-762572852,S2-234065352,S2,1,1.0,1.0,1.0,0.8,0.45833333333333337,1,0,1
S1-654112472,S2-449890050,S2,0,0.0,0.3076923076923077,0.0,0.0,0.4,0,0,1
S1-383689500,S3-521156140,S3,0,0.0,0.23529411764705888,0.0,0.0,0.3287671232876712,0,0,1
S1-698382341,S2-279137450,S2,0,0.0,0.26086956521739135,0.0,0.0,0.0,0,1,1
S1-529461136,S3-7793020,S3,0,0.0,0.36363636363636365,0.0,0.0,0.4040404040404041,0,0,1
S1-731002906,S2-845537561,S2,0,0.0,0.21052631578947367,0.0,0.0,0.3846153846153846,0,0,1
S1-930766375,S3-449125874,S3,1,0.6666666666666666,0.8947368421052632,0.8069123365584,0.6875,0.9271523178807947,0,0,1
S1-821592861,S3-882341072,S3,0,0.0,0.24,0.0,0.07692307692307693,0.4411764705882353,0,0,1
S1-767068130,S2-867635062,S2,1,1.0,0.8387096774193549,0.9705919105984102,1.0,1.0,0,0,1
S1-622196834,S3-157794322,S3,0,0.0,0.23529411764705888,0.0,0.0,0.3098591549295775,0,0,1
S1-451291867,S2-85589704,S2,1,0.0,0.68,0.0,0.8,0.6415094339622642,0,0,1
S1-231359859,S3-901677582,S3,0,0.0,0.2857142857142857,0.0,0.0,0.31999999999999995,0,0,1
S1-193594306,S2-16018724,S2,1,1.0,1.0,1.0000000000000002,0.625,0.8641975308641976,1,0,1
S1-524602318,S3-302444607,S3,1,1.0,1.0,1.0000000000000002,0.6666666666666666,0.9032258064516128,1,0,1
S1-762467423,S3-828777746,S3,0,0.25,0.48484848484848486,0.1749290663791392,0.0,0.35036496350364965,0,0,1
S1-62363361,S3-240221727,S3,0,0.0,0.2790697674418605,0.0,0.0625,0.3962264150943396,0,0,1
S1-823997281,S3-460001469,S3,1,0.0,0.0,0.0,0.25,0.3908045977011494,0,0,1
S1-771697799,S3-818642356,S3,1,0.4,0.5490196078431373,0.6091199872934212,1.0,1.0,0,0,1
S1-212482050,S3-951381905,S3,0,0.0,0.2941176470588235,0.0,0.0,0.3114754098360656,0,0,1
S1-649968095,S2-755776261,S2,0,0.0,0.37209302325581395,0.0,0.0,0.36,0,0,1
S1-792692340,S2-135352228,S2,1,1.0,1.0,1.0,0.6,0.9589041095890412,1,0,1
S1-544991959,S3-224631602,S3,1,1.0,1.0,1.0,0.5714285714285714,0.8333333333333335,1,0,1
S1-974456236,S3-552594447,S3,0,0.0,0.3448275862068966,0.0,0.0,0.36363636363636365,0,0,1
S1-325338349,S2-134054500,S2,0,0.0,0.3529411764705882,0.0,0.0,0.3661971830985915,0,0,1
S1-571213749,S3-907036673,S3,1,0.25,0.9444444444444444,0.3325178990779552,0.0,0.0,0,1,1
S1-478899587,S2-640487432,S2,0,0.0,0.3571428571428571,0.0,0.037037037037037035,0.39455782312925164,0,0,1
S1-339231410,S2-704103669,S2,1,1.0,1.0,1.0,0.7692307692307693,0.956989247311828,1,0,1
S1-49822772,S2-533980705,S2,0,0.0,0.2692307692307693,0.0,0.0,0.4074074074074075,0,0,1
S1-60506259,S2-266812235,S2,0,0.0,0.2941176470588235,0.0,0.0,0.30508474576271183,0,0,1
S1-473545856,S2-479419046,S2,1,1.0,1.0,1.0000000000000002,0.5,0.9310344827586207,1,0,1
S1-125422684,S3-379625605,S3,1,1.0,1.0,1.0,0.42857142857142855,0.6136363636363636,1,0,1
S1-550922189,S3-749090716,S3,0,0.0,0.42553191489361697,0.0,0.0,0.419047619047619,0,0,1
S1-121025298,S2-167206315,S2,0,0.0,0.18181818181818177,0.0,0.0,0.35398230088495575,0,0,1
S1-528542953,S2-169048037,S2,0,0.0,0.2857142857142857,0.0,0.0,0.33333333333333337,0,0,1
S1-294997894,S2-620324582,S2,0,0.0,0.27586206896551724,0.0,0.0,0.3448275862068966,0,0,1
S1-708681203,S2-883925872,S2,1,0.6666666666666666,0.8666666666666667,0.7824435241526111,0.5,0.9019607843137255,0,0,1
S1-911422397,S2-592730654,S2,0,0.0,0.4242424242424242,0.0,0.13157894736842105,0.4979253112033195,0,0,1
S1-691714910,S3-693529955,S3,0,0.0,0.2142857142857143,0.0,0.07692307692307693,0.29702970297029707,0,0,1
S1-187163899,S2-959427433,S2,0,0.0,0.2857142857142857,0.0,0.0,0.36923076923076925,0,0,1
S1-478347574,S3-956736724,S3,0,0.14285714285714285,0.5625,0.11669362536808006,0.0,0.379746835443038,0,0,1
S1-4388421,S2-782353063,S2,0,0.0,0.29268292682926833,0.0,0.0,0.2816901408450704,0,0,1
S1-909732930,S2-428259000,S2,0,0.0,0.3529411764705882,0.0,0.07692307692307693,0.37209302325581395,0,0,1
S1-97222901,S3-330240311,S3,1,1.0,1.0,1.0,0.6666666666666666,0.8571428571428572,1,0,1
S1-488893928,S2-690030452,S2,0,0.0,0.0,0.0,0.0,0.24242424242424243,0,0,1
S1-543330483,S3-746057704,S3,0,0.0,0.2068965517241379,0.0,0.0,0.33333333333333337,0,0,1
